Name,Economic Sector,2013,2014,2015,2016,2017,2018
2882,Consumer Cyclicals,1268.46,593.06,457.91,345.19,267.7,185.98
1001,Basic Materials,580.74,562.72,589.39,507.09,462.16,455.27
8191,Basic Materials,,263.11,416.3,366.35,270.6,179.01
6908,Industrials,,,,348.0,320.0,288.0
196,Energy,8454.21,3208.64,1555.71,2463.2,3588.15,2195.92
9906,Healthcare,,,,,,
6858,Consumer Cyclicals,,,,5475.36,4762.77,5493.63
2226,Consumer Non-Cyclicals,,2142.44,3112.5,2749.06,2367.09,1776.76
2320,Basic Materials,253.54,320.45,482.8,772.92,1091.65,342.63
47,Consumer Cyclicals,2701.7,1200.75,1208.45,1349.44,2185.28,1560.92
1683,Consumer Cyclicals,,,460.0,860.0,820.0,465.0
733,Real Estate,1512.88,1589.22,1449.56,1436.2,2291.24,1482.96
3869,Healthcare,,,,,1865.62,2426.69
1742,Industrials,,,,,,329.6
587,Healthcare,5780.99,9501.73,7983.91,3813.62,3813.62,3813.62
969,Industrials,920.3,854.56,745.0,547.8,304.57,168.72
2552,Healthcare,,,,,,8755.63
3638,Technology,224.1,279.84,1231.36,2043.98,1890.66,1666.94
816,Utilities,5479.57,9381.31,5705.89,4420.78,4909.13,4909.13
1071,Utilities,4336.01,9730.99,7226.69,5022.91,4064.12,5051.53
2738,Basic Materials,,,,1650.0,1776.0,1470.0
377,Basic Materials,1359.3,1439.26,3756.13,4974.87,1880.75,902.76
8622,Healthcare,,,,,,164.0
1756,Academic & Educational Services,,,,,,
1003,Consumer Cyclicals,176.42,692.57,5609.79,7196.94,4622.64,4727.25
2296,Industrials,,,,,,
993,Financials,750.09,2694.4,9768.75,10181.22,9078.81,1937.77
2277,Financials,,638.6,885.8,1903.44,2941.92,671.92
1323,Basic Materials,2381.28,2651.08,2355.91,1129.92,1094.24,1284.6
1689,Basic Materials,480.0,905.8,1044.89,1007.57,2334.04,2137.77
419,Consumer Cyclicals,2033.57,4591.93,6993.51,6344.11,4791.82,2618.63
1823,Industrials,255.82,330.09,367.22,268.19,334.21,272.32
1673,Industrials,764.32,1196.8,796.72,1393.5,2686.76,2478.55
6830,Consumer Cyclicals,1024.0,1296.0,2134.65,1107.45,1574.58,2317.64
1806,Industrials,,,,,,4040.98
1303,Basic Materials,1920.0,1280.0,1305.0,2608.2,826.2,785.7
3698,Financials,11195.24,11037.12,11100.37,12491.87,13535.49,11827.75
1340,Consumer Non-Cyclicals,,422.61,487.31,442.92,282.25,116.27
1178,Consumer Non-Cyclicals,141.82,515.54,541.73,1152.02,404.81,160.73
1419,Healthcare,,,,596.48,578.4,550.35
1446,Consumer Non-Cyclicals,,478.66,557.55,426.36,459.16,321.41
450,Basic Materials,1044.04,962.34,953.26,1180.22,1497.98,1034.97
1611,Industrials,,,,354.0,342.0,1127.28
704,Energy,361.83,515.61,271.69,406.21,641.37,678.89
1188,Consumer Cyclicals,1259.75,3064.42,7927.09,4087.91,3050.68,1160.11
8512,Consumer Non-Cyclicals,,,,,,173.8
1650,Industrials,,,,,,
150,Consumer Cyclicals,,,,334.0,660.0,1140.0
8507,Consumer Cyclicals,,,,,,62.0
1402,Technology,,,285.0,225.0,380.0,300.0
1097,Consumer Cyclicals,1568.98,1428.17,1005.76,1568.98,1421.18,732.31
8513,Basic Materials,,,,,,154.0
1547,Industrials,,,,320.0,308.0,360.0
2708,Technology,,,,,804.0,688.0
8429,Industrials,,,,,345.6,264.0
1460,Technology,,,860.0,220.0,771.94,479.04
8500,Consumer Cyclicals,,,,,,
650,Energy,208.4,225.76,982.93,3540.66,6545.35,7585.29
1119,Consumer Cyclicals,,,,,,7935.74
167,Technology,397.86,1130.48,923.0,676.0,639.6,176.8
585,Financials,901.22,1764.48,1076.63,682.23,461.91,1093.24
1970,Consumer Cyclicals,,,19418.5,13549.46,8377.85,7445.25
6978,Healthcare,,,,,,
1076,Consumer Cyclicals,1424.88,14305.07,23770.09,15015.05,15442.35,7578.19
776,Consumer Cyclicals,526.55,3015.66,1292.43,1059.79,1479.11,634.72
1286,Industrials,,,,,,
8136,Consumer Cyclicals,,,,,,228.0
1500,Industrials,,,506.3,614.2,464.8,240.7
8373,Industrials,,,,,356.0,198.0
640,Basic Materials,352.92,524.41,818.7,568.55,535.11,399.95
1442,Industrials,,,,,,
3700,Technology,,,,,,4121.82
1649,Industrials,,,,,1371.98,1133.73
8202,Consumer Cyclicals,49.54,88.38,66.88,132.59,159.67,255.87
399,Industrials,1115.19,1512.86,1786.32,893.16,724.78,571.04
2680,Industrials,,,,,,376.0
596,Technology,1388.36,1397.38,1280.18,1532.61,2038.86,3860.94
923,Industrials,3303.3,1519.03,761.93,699.24,675.22,395.49
6819,Technology,,,,,,
1009,Real Estate,9952.08,3678.97,1957.4,1426.78,2628.78,1369.16
1373,Consumer Cyclicals,2494.97,1444.01,819.95,1164.34,1121.66,1326.58
1563,Financials,,,,,,
147,Real Estate,7044.46,6663.68,11994.62,31697.78,9143.59,3047.86
1760,Consumer Cyclicals,,,,,,2797.13
1087,Technology,720.0,1195.2,2067.0,1375.92,421.2,218.79
929,Technology,510.1,634.07,1317.98,2104.51,1978.24,1136.43
8186,Basic Materials,202.04,202.04,202.04,200.89,59.02,35.74
1029,Basic Materials,3533.33,2527.15,1169.62,2305.35,1844.28,333.39
438,Industrials,334.37,466.85,334.37,397.45,498.4,372.22
8487,Technology,,,,,,2256.0
999,Consumer Cyclicals,2457.53,2749.83,2514.53,3730.09,3982.0,4914.72
199,Consumer Cyclicals,2048.76,2969.3,2762.21,2778.83,2514.81,2080.16
8092,Technology,110.74,125.49,160.81,137.25,97.37,46.28
8446,Industrials,,,,,4880.0,212.0
1931,Healthcare,,,,,,
8441,Industrials,,,,,,
2633,Healthcare,,,,3086.56,3849.12,3487.03
8035,Industrials,,,,165.0,180.0,168.0
1903,Industrials,,,,,,
8133,Industrials,,,1330.0,1347.5,892.5,150.5
1935,Academic & Educational Services,,,,,,
8519,Consumer Cyclicals,,,,,,97.18
1626,Basic Materials,,381.0,738.0,1080.0,612.0,492.0
1937,Basic Materials,,,,,,
602,Consumer Cyclicals,430.56,378.69,394.25,498.0,425.37,311.25
8165,Technology,116.15,189.72,309.74,188.01,67.4,86.0
865,Real Estate,326.93,326.93,326.93,1050.84,1167.6,776.45
1366,Industrials,3846.5,4529.97,6199.88,4445.96,2161.8,1611.15
2116,Basic Materials,,,,,,189.6
8045,Technology,143.14,128.4,157.88,157.88,119.23,56.58
1916,Financials,,,,,,9095.58
589,Industrials,,,,,,
1285,Consumer Non-Cyclicals,,1402.7,1660.0,1240.85,792.65,747.0
9908,Utilities,,,,,,
8049,Healthcare,438.15,557.17,450.22,279.45,276.0,167.32
6122,Financials,,,,,3795.0,3703.92
1853,Utilities,,,,,,
8187,Consumer Cyclicals,,,,184.8,960.0,336.0
1862,Real Estate,5177.74,4003.04,3809.34,3938.47,2724.65,3150.44
2225,Industrials,,,,,762.6,2410.8
137,Industrials,1108.3,694.68,556.8,578.02,540.9,477.26
2558,Financials,,,,,,
2728,Energy,241.16,335.34,820.05,943.83,2289.94,417.76
2358,Technology,589.0,421.8,585.2,1185.6,1192.9,875.52
1961,Technology,,,,,,
1495,Consumer Cyclicals,,,309.6,453.6,306.72,615.17
8527,Consumer Cyclicals,,,,,,1370.0
3306,Consumer Cyclicals,,,,3818.0,4928.12,5695.87
2028,Technology,694.39,1042.57,1029.88,1308.32,551.93,220.53
207,Real Estate,16618.3,14231.12,16792.73,13946.5,17931.21,12096.45
8479,Energy,,,,,,151.2
3336,Technology,5988.59,4438.65,4132.71,2723.3,2926.25,2460.98
1459,Industrials,,,,216.04,145.36,141.36
1425,Consumer Cyclicals,,,,,,
3303,Energy,1097.85,968.19,480.21,600.27,3492.52,1258.19
2231,Real Estate,,,,,,
8475,Consumer Cyclicals,,,,,,96.0
8411,Industrials,,,,5550.0,207.0,205.0
675,Industrials,189.57,240.3,245.64,296.38,309.73,152.19
2108,Consumer Cyclicals,,,,,,
822,Basic Materials,2144.29,983.14,607.76,500.51,527.32,312.82
180,Consumer Cyclicals,389.74,684.42,741.46,750.96,1216.75,817.51
1215,Utilities,2568.55,932.86,881.74,1073.43,626.16,613.39
876,Healthcare,211.55,1476.58,1721.79,1683.53,1836.58,801.7
2168,Real Estate,,,,,,1040.2
8203,Energy,327.13,225.06,275.09,188.42,155.67,184.5
2307,Consumer Cyclicals,548.05,461.06,452.36,434.96,608.94,530.65
6136,Utilities,,7091.57,3886.93,4176.38,3421.86,1321.05
6890,Basic Materials,,,,,,636.56
1059,Technology,698.99,956.94,779.36,730.04,241.7,78.92
1050,Technology,992.79,698.67,968.15,1357.41,2295.66,2091.42
496,Real Estate,1580.76,1220.44,1843.44,2039.88,1979.44,5182.92
2189,Healthcare,,,,,,
184,Consumer Cyclicals,1649.97,2316.76,2177.28,1905.12,2381.4,1677.19
8070,Technology,,,,236.0,114.0,69.0
1134,Healthcare,,,,,,
9,Real Estate,1089.37,958.78,2237.77,1173.8,771.0,892.2
3816,Basic Materials,606.0,612.0,870.0,522.0,384.0,234.0
1557,Industrials,,,,452.0,464.0,808.0
924,Industrials,,,,,,
3830,Consumer Cyclicals,,,,,305.0,200.0
2122,Consumer Cyclicals,,,,,864.0,264.0
6918,Consumer Cyclicals,,,,,,
6805,Industrials,,,,,,
1722,Industrials,,,,,330.0,440.0
1630,Consumer Cyclicals,,,,,6105.0,358.5
638,Consumer Cyclicals,389.44,427.12,461.08,616.84,1267.19,566.26
3302,Industrials,,,,,,798.56
1277,Energy,4215.0,3245.55,1888.32,1846.17,2866.2,3877.8
8606,Technology,,,,,,116.0
280,Consumer Cyclicals,463.35,495.98,603.01,593.87,406.57,264.96
663,Energy,963.86,751.96,842.11,1437.06,1359.95,967.39
6822,Consumer Cyclicals,,,819.0,854.0,749.0,966.0
1421,Energy,435.2,748.8,1216.0,266.0,198.59,266.76
528,Consumer Cyclicals,985.3,745.29,1089.34,642.27,598.19,799.69
1468,Financials,611.16,621.95,578.35,793.25,1125.56,1070.79
1751,Industrials,,,,3057.6,252.0,201.6
1170,Consumer Cyclicals,1057.56,895.37,1316.86,1715.59,1732.32,1144.77
1195,Technology,1400.13,1565.64,778.7,475.88,340.32,181.7
1110,Consumer Non-Cyclicals,653.62,1276.12,1064.47,765.67,690.97,610.05
9939,Healthcare,,,,,,
8109,Energy,626.89,323.42,116.41,150.75,88.67,28.15
381,Consumer Cyclicals,202.96,683.27,301.23,414.3,376.32,113.55
550,Consumer Cyclicals,980.61,547.16,934.59,962.09,812.3,625.26
8065,Industrials,,,,,168.0,116.0
8039,Industrials,,,,748.22,1412.84,3657.5
1025,Consumer Cyclicals,,,,,,
827,Basic Materials,669.16,7040.91,1999.08,784.77,631.81,606.02
8226,Energy,202.93,131.69,403.82,232.6,687.97,83.5
295,Utilities,308.47,10612.14,6263.96,5087.91,4638.97,2050.13
8042,Industrials,,,,,,228.0
2663,Industrials,,,198.0,279.0,291.0,204.0
8027,Consumer Cyclicals,,,316.0,1632.0,323.2,144.0
439,Industrials,336.28,17915.9,18455.35,17415.68,15269.18,3078.46
3768,Utilities,,,,,938.46,765.05
1559,Real Estate,,,451.2,2064.0,1309.0,550.0
9998,Industrials,,,,,,
8023,Industrials,,,,294.0,297.0,324.0
306,Industrials,857.63,1708.24,1879.06,1828.28,2082.2,2036.03
1925,Consumer Cyclicals,,,,,,
8195,Consumer Cyclicals,,3800.0,10440.0,281.6,58.88,44.8
1262,Consumer Non-Cyclicals,5889.52,1106.4,1038.66,823.97,624.62,677.78
1125,Real Estate,3154.8,2528.0,2096.86,2612.66,4269.57,3100.38
8455,Consumer Cyclicals,,,,,1512.0,376.0
2266,Industrials,,,,,440.0,268.0
488,Real Estate,4213.21,3531.07,2391.25,4406.15,8047.64,7733.54
191,Real Estate,2251.45,1876.21,1626.92,3081.73,4920.55,4236.51
8172,Consumer Cyclicals,161.81,892.27,2589.62,1829.62,1557.38,829.2
411,Consumer Non-Cyclicals,1703.48,1362.78,1391.98,2141.51,2618.49,3475.09
1041,Financials,339.28,1191.49,468.13,205.04,493.49,538.77
582,Consumer Cyclicals,4745.74,5608.88,4565.62,2056.59,45692.52,7219.84
106,Real Estate,2175.33,1936.94,2414.04,2350.54,2938.18,4486.19
1270,Real Estate,7445.17,6795.23,5801.85,6470.41,7142.4,6118.18
503,Healthcare,1224.25,1141.25,883.95,701.35,593.45,381.78
1533,Consumer Non-Cyclicals,,,189.35,189.0,348.14,219.56
1690,Industrials,,,480.0,221.44,257.28,279.04
8472,Industrials,,,,,252.0,216.0
8351,Consumer Cyclicals,222.97,333.67,117.96,364.0,1655.41,141.12
2488,Industrials,259.92,1365.26,1766.36,1457.74,1493.86,1108.65
738,Consumer Cyclicals,2352.67,1874.56,1256.49,1129.43,952.96,600.01
1449,Academic & Educational Services,,,,,,
746,Basic Materials,3456.75,3844.5,1897.5,2004.75,4628.25,4455.0
68,Financials,1011.87,1403.7,1043.26,883.6,923.46,807.3
637,Basic Materials,522.11,745.87,430.95,580.12,563.55,335.64
950,Healthcare,3956.1,6177.13,5691.91,3704.7,4047.96,3256.16
387,Industrials,244.13,255.22,275.12,328.96,358.92,257.68
1540,Industrials,,,,,,390.32
1355,Consumer Cyclicals,497.95,206.8,413.2,448.62,403.53,381.11
842,Industrials,1136.51,1892.92,933.79,1231.55,1927.19,828.09
1225,Healthcare,866.5,486.83,571.97,511.32,292.51,292.51
112,Real Estate,863.85,802.88,863.85,1287.31,1693.83,4216.68
1346,Consumer Cyclicals,,,,,,
3938,Financials,,,,,,
1978,Consumer Cyclicals,,,,,,464.0
1869,Consumer Cyclicals,,,,2880.0,336.0,220.0
980,Consumer Non-Cyclicals,2235.6,1449.41,1259.39,1136.43,1058.18,447.12
8056,Consumer Cyclicals,,,,283.59,191.22,429.43
928,Consumer Cyclicals,932.82,4181.62,4288.84,368.11,1393.54,637.16
2136,Consumer Cyclicals,,,,2964.78,3862.23,3954.01
8267,Technology,,3624.41,1822.21,1224.64,589.97,324.48
784,Industrials,,,,,424.0,296.0
3330,Basic Materials,401.32,398.35,448.88,555.9,389.43,389.43
8237,Consumer Cyclicals,,4984.0,4467.2,4013.5,2652.4,645.65
1143,Technology,341.72,255.26,4930.53,554.99,1724.14,404.28
8383,Basic Materials,,,,,544.0,196.0
1127,Industrials,746.9,847.0,839.3,1039.5,1208.9,1031.8
226,Consumer Cyclicals,2095.9,2145.22,1997.27,2248.78,2288.23,1316.72
156,Real Estate,3353.22,2526.4,2480.47,2122.18,2259.98,1570.96
9958,Consumer Cyclicals,,,,,,
194,Real Estate,5610.6,3710.12,3520.82,3929.69,5110.87,4603.57
558,Industrials,1471.29,633.79,549.63,532.63,1477.17,655.2
1867,Consumer Cyclicals,,,,,173.6,218.4
8162,Basic Materials,,1124.0,260.11,300.13,237.68,136.85
850,Energy,676.29,1266.26,1143.45,1351.58,913.64,1058.21
1007,Consumer Cyclicals,1697.64,1697.64,1697.64,1697.64,1697.64,551.43
1281,Energy,1041.46,1312.36,1670.46,1384.04,1975.74,2642.6
2898,Consumer Non-Cyclicals,478.34,536.32,463.85,703.02,551.58,551.58
8198,Industrials,4141.82,2170.43,849.33,1069.52,641.77,273.7
6063,Industrials,,,,,,
311,Consumer Cyclicals,2812.78,1468.44,1137.52,3381.55,1830.38,879.0
8217,Industrials,,,,27955.21,374.4,147.26
8052,Consumer Cyclicals,,,,3240.0,131.4,142.2
366,Basic Materials,1162.18,1227.87,1323.88,1409.78,1232.93,1000.49
1162,Industrials,,,,,516.0,219.0
255,Industrials,1756.06,1332.84,1383.37,1642.36,2318.26,2166.65
8041,Consumer Cyclicals,147.95,276.18,1198.22,661.64,569.94,293.64
1327,Consumer Cyclicals,,,273.6,463.1,158.98,145.15
1461,Financials,,,501.53,454.43,459.97,326.97
1983,Financials,,,,,,1762.74
2281,Utilities,,,,,380.44,296.62
1745,Technology,,,,,,
8152,Industrials,,,,,168.0,88.8
2181,Healthcare,,,,,,
1680,Consumer Cyclicals,50910.74,18767.34,6430.43,9843.87,7333.06,8523.9
758,Basic Materials,377.26,260.92,563.42,412.93,249.85,952.94
8057,Consumer Non-Cyclicals,,,4152.0,8480.0,6840.0,4411.8
201,Consumer Cyclicals,3310.41,2997.26,1887.83,1547.84,2057.82,1574.68
1172,Industrials,494.41,377.43,794.59,629.05,1373.99,744.93
1553,Basic Materials,,,,,,
1100,Consumer Cyclicals,290.97,518.16,565.99,700.67,587.5,445.86
1389,Consumer Non-Cyclicals,,732.0,3696.0,2880.0,348.0,195.84
2193,Industrials,,,381.8,489.7,331.66,335.85
938,Real Estate,633.69,838.91,1477.44,1029.33,819.65,914.96
8309,Industrials,,,,,252.0,69.6
1746,Industrials,,,,,,295.0
894,Technology,445.55,479.24,357.18,347.15,670.52,313.86
2180,Industrials,,,,,,
8456,Consumer Cyclicals,,,,,,110.0
848,Consumer Cyclicals,7260.07,6497.04,4678.88,3701.97,4112.26,2724.37
273,Financials,433.68,2004.25,5915.31,3410.91,5755.76,5755.76
275,Real Estate,336.39,437.22,556.24,2033.89,1040.12,195.67
1005,Consumer Cyclicals,1398.09,1391.41,2722.33,2472.78,2230.8,2177.87
8483,Technology,,,,,,80.8
8216,Industrials,,,,,,
1037,Technology,262.34,424.12,2185.39,1456.93,986.74,483.43
1116,Basic Materials,114.09,114.09,114.09,114.09,114.09,358.34
1957,Consumer Cyclicals,,,,,,
1183,Industrials,,,,,,1272.0
8075,Consumer Cyclicals,428.27,509.15,1302.99,768.98,405.85,149.52
685,Consumer Cyclicals,4049.37,3121.39,1906.58,1771.6,1282.3,607.41
2230,Consumer Cyclicals,,,,,,
8307,Consumer Non-Cyclicals,,1172.0,264.0,422.75,288.24,116.58
8161,Healthcare,,,,246.48,93.6,78.0
391,Consumer Cyclicals,709.76,2985.51,4679.75,3080.34,1806.74,1326.92
8349,Basic Materials,,,,,612.0,130.0
2327,Healthcare,615.0,516.6,762.6,1121.73,1241.91,1486.47
1357,Consumer Cyclicals,,,,35509.25,46487.34,9203.5
158,Real Estate,3745.0,3437.5,3360.0,4300.0,4662.5,4780.0
8163,Consumer Cyclicals,92.99,67.03,202.14,171.73,171.37,102.0
8621,Financials,,,,,,288.0
22,Consumer Cyclicals,318.55,465.38,347.4,315.93,353.95,475.87
8473,Consumer Cyclicals,,,,,,237.44
1985,Technology,,,,,339.0,300.0
1200,Real Estate,2678.31,2829.1,2304.93,1421.73,1622.78,1077.07
459,Real Estate,616.5,575.4,575.61,616.72,731.14,373.69
1555,Energy,4344.83,2158.37,3085.52,2174.56,1645.61,217.46
1715,Consumer Cyclicals,,,,,,412.5
1247,Consumer Cyclicals,,774.56,535.6,267.8,214.24,86.59
1150,Consumer Cyclicals,681.12,431.6,413.27,305.11,134.25,96.01
1667,Consumer Cyclicals,,,,,344.0,176.0
8147,Technology,,1902.92,6482.46,658.7,885.15,255.51
2892,Real Estate,,,,,,945.0
1897,Industrials,,,,,,
8093,Consumer Cyclicals,,,180.0,404.0,684.0,436.0
222,Financials,1929.6,2706.03,3216.0,3514.63,3434.23,3338.67
8611,Technology,,,,,,156.0
3828,Consumer Non-Cyclicals,593.01,558.87,571.41,882.73,900.88,713.61
1106,Basic Materials,264.26,229.36,588.74,1923.76,2111.68,1559.14
846,Real Estate,12552.5,14441.47,12125.96,11516.62,11516.62,11516.62
230,Real Estate,3437.99,2973.05,3009.85,3110.32,4381.98,4384.45
1632,Consumer Cyclicals,,,,1832.0,1640.0,1064.0
1569,Academic & Educational Services,,,,,6428.35,5263.21
71,Consumer Cyclicals,5708.81,5541.42,7919.64,9390.34,9730.82,10530.22
1827,Consumer Non-Cyclicals,,,,,520.0,720.0
947,Technology,1494.45,1174.78,868.04,1007.26,1222.75,877.63
1213,Technology,202.0,340.0,388.0,330.0,312.0,178.0
1439,Basic Materials,,616.0,776.0,1460.42,2735.05,261.72
1860,Consumer Cyclicals,,,,,,6303.29
3600,Healthcare,,,4110.0,2850.0,2160.0,1320.0
919,Consumer Non-Cyclicals,506.92,506.92,432.63,323.38,244.21,178.18
1107,Real Estate,1920.0,1952.0,4577.67,2578.51,4649.3,2678.32
8426,Real Estate,,,,,160.0,148.0
72,Consumer Cyclicals,779.37,744.96,674.95,429.59,284.93,162.19
1942,Consumer Cyclicals,,,,,,
130,Consumer Cyclicals,483.72,446.29,380.07,371.43,374.31,187.15
1152,Consumer Cyclicals,1248.0,952.0,736.5,638.3,382.98,175.78
276,Energy,1641.84,675.65,314.63,500.85,357.44,225.75
975,Energy,3816.19,3149.28,1620.95,3334.53,2140.69,1626.1
1400,Consumer Cyclicals,,939.3,915.0,720.75,186.0,100.44
1575,Consumer Cyclicals,,,,,1750.0,590.0
1653,Consumer Cyclicals,,,,,,304.0
1716,Consumer Cyclicals,,,,,,353.7
8447,Consumer Cyclicals,,,,,,210.0
1451,Basic Materials,,,,,,168.0
1817,Consumer Cyclicals,,,,,,
898,Real Estate,1212.31,1358.62,1484.03,1525.83,1881.17,1630.34
8297,Consumer Cyclicals,,,,,122.4,86.4
1982,Consumer Cyclicals,,,,3527.5,7220.99,1481.61
680,Real Estate,4599.25,2745.82,11738.38,17847.83,18534.29,13729.1
1229,Energy,340.59,344.42,512.8,340.59,275.53,179.1
1617,Technology,,,,1680.0,6193.59,6204.8
1708,Technology,716.04,550.8,1529.39,1358.64,1836.0,2200.9
3332,Consumer Cyclicals,,361.02,649.39,455.02,321.51,104.9
212,Financials,1392.18,1690.8,1480.99,1416.09,1700.71,1851.4
8607,Consumer Cyclicals,,,,,,
8228,Consumer Cyclicals,486.9,366.82,832.93,847.66,1828.23,1174.46
213,Consumer Cyclicals,867.95,955.02,944.29,987.24,1188.26,1131.54
1227,Financials,104.48,1082.58,702.88,249.47,115.31,99.45
254,Industrials,640.17,598.35,1403.83,910.47,910.47,910.47
157,Consumer Non-Cyclicals,880.92,1401.47,1962.06,1601.68,1221.28,1741.83
462,Consumer Non-Cyclicals,5959.32,5959.32,5959.32,5959.32,5959.32,5959.32
1837,Consumer Non-Cyclicals,,,,,,2953.93
2083,Consumer Cyclicals,2044.91,1879.34,1394.82,1585.7,1526.97,1983.59
8167,Technology,728.15,854.03,5431.44,4049.76,2286.92,1837.78
1868,Industrials,1653.2,1127.18,986.29,1070.82,1750.6,1361.43
8256,Technology,86.92,181.68,144.64,103.94,47.36,53.43
234,Consumer Cyclicals,899.65,820.81,739.89,809.25,716.77,716.77
1518,Healthcare,,,,,4865.95,3283.17
1275,Real Estate,2810.08,3072.76,2724.33,2368.74,2271.65,1655.44
456,Real Estate,1781.35,967.02,1409.74,1442.91,1160.97,3131.85
2221,Industrials,,380.0,1212.0,1506.93,2538.16,1999.42
360,Consumer Cyclicals,1739.12,2068.64,3111.68,2242.54,2807.24,1556.56
2326,Basic Materials,927.09,604.62,13360.14,9382.41,3289.12,632.52
6108,Consumer Non-Cyclicals,1688.0,470.4,303.66,149.92,710.53,710.53
472,Consumer Non-Cyclicals,967.75,934.38,3901.88,4811.38,3849.1,2747.9
166,Basic Materials,713.7,469.52,409.51,1318.0,1861.75,910.92
436,Industrials,390.39,868.04,2394.11,2867.02,1760.7,1244.64
8242,Technology,76.8,119.52,313.8,573.09,190.1,136.98
825,Consumer Cyclicals,7351.59,4181.64,1989.65,1686.14,2799.0,2917.03
55,Industrials,211.01,199.63,207.14,134.43,126.82,98.92
9911,Technology,,,,,,
342,Energy,9389.91,4411.59,4500.41,3049.62,3019.71,3758.4
1231,Basic Materials,3840.0,3520.0,3000.0,3240.0,3760.0,3760.0
8420,Technology,,,,,366.0,81.0
282,Consumer Cyclicals,2431.01,1507.22,1215.66,899.74,899.85,569.42
1047,Basic Materials,188.29,228.9,258.44,306.44,306.44,247.36
8490,Basic Materials,,,,,,211.65
186,Technology,188.69,188.69,188.69,2471.5,7963.73,3350.26
1245,Consumer Cyclicals,,,872.97,1291.52,861.01,681.63
3773,Technology,,,,377.65,307.1,174.3
8445,Industrials,,,,,240.0,204.0
8645,Technology,,,,,,
9633,Consumer Non-Cyclicals,,,,,,
8080,Consumer Non-Cyclicals,403.78,221.25,235.54,208.73,338.0,242.6
433,Basic Materials,4474.11,6475.02,2288.8,4031.26,3546.74,859.82
1360,Consumer Cyclicals,236.0,352.8,1260.0,1175.2,3056.72,5162.41
8635,Technology,,,,,,
2222,Consumer Cyclicals,5818.91,5506.07,2721.75,3181.31,2757.99,2073.27
877,Technology,1411.55,1197.21,1800.55,2683.71,3989.69,2887.32
8502,Industrials,,,,,,272.0
8476,Consumer Non-Cyclicals,,,,,182.0,190.4
329,Financials,707.91,1441.26,1059.75,1790.98,1282.3,1663.81
1319,Financials,396.0,729.0,1049.4,1068.81,704.44,581.29
1499,Industrials,,,1041.04,1368.12,2499.45,1578.6
1655,Consumer Cyclicals,,,,,615.0,590.0
8462,Industrials,,,,,576.0,618.0
8245,Technology,,,4579.2,1843.2,476.16,234.24
426,Consumer Cyclicals,192.0,232.0,340.76,557.25,328.74,320.72
1933,Technology,,,,,,224.83
8091,Consumer Cyclicals,,,,,99.36,59.76
8418,Consumer Cyclicals,,,,,,
8627,Consumer Cyclicals,,,,,,
1132,Consumer Cyclicals,1286.31,1357.55,1727.79,1563.23,2351.72,839.9
8001,Financials,,576.0,468.0,302.4,328.32,276.48
265,Consumer Cyclicals,784.06,911.7,4391.73,1746.82,3633.44,2345.99
430,Financials,307.8,459.0,413.1,394.2,310.5,243.0
8613,Technology,,,,,,246.0
18,Consumer Cyclicals,2134.15,2110.17,2086.19,2038.23,2254.04,1990.27
8067,Real Estate,,,509.4,502.2,594.0,370.8
398,Consumer Cyclicals,1169.75,855.92,656.2,855.92,1015.69,1163.53
622,Financials,1366.03,1380.41,3237.23,2230.09,1656.35,2818.71
6899,Technology,,2069.76,4524.75,2486.27,2409.39,896.55
3366,Real Estate,2241.77,2072.83,2198.47,1957.1,2094.09,1721.24
2014,Industrials,,5030.24,3991.47,3199.91,5094.49,3737.97
574,Consumer Non-Cyclicals,,,860.0,510.0,420.5,706.09
2343,Industrials,10748.0,6062.73,3309.6,5019.14,7507.43,6754.41
432,Real Estate,1113.47,1397.26,1348.94,1259.73,1223.51,896.88
8547,Consumer Cyclicals,,,,,,245.0
1820,Basic Materials,,,,,,1217.56
543,Technology,4064.3,4024.3,2658.66,2275.61,1587.68,1168.08
1382,Consumer Cyclicals,17154.57,14869.22,17299.21,12178.88,11932.98,10067.1
1010,Industrials,302.93,363.51,572.2,572.2,743.86,690.0
239,Healthcare,831.04,999.84,1340.05,1112.55,1090.74,906.87
2668,Industrials,481.1,1825.35,976.35,990.5,1131.0,797.5
8316,Industrials,,,4880.0,1088.0,1400.0,360.0
1703,Consumer Cyclicals,,,,,,
495,Real Estate,236.89,306.66,427.98,462.71,346.09,275.73
617,Consumer Cyclicals,2809.86,2853.34,2819.9,2697.3,3756.15,3410.63
1561,Basic Materials,,,552.0,1590.0,1326.0,1692.0
556,Industrials,1368.0,1495.2,722.4,1461.6,798.0,840.0
2078,Technology,1752.0,1032.0,1032.0,1032.0,1032.0,876.0
686,Utilities,5272.54,4492.1,3563.45,3609.34,9339.21,4383.71
1180,Consumer Cyclicals,4192.98,3352.1,1327.56,1609.84,610.27,936.44
3368,Consumer Cyclicals,6708.84,5392.29,2715.41,2251.85,2371.08,1475.34
327,Technology,3258.89,8806.52,8885.0,5694.48,3850.68,3113.55
1263,Technology,404.99,421.69,283.91,938.24,1623.68,647.44
676,Consumer Cyclicals,789.16,847.55,1826.62,913.31,767.18,730.65
2885,Technology,,,,,,
618,Technology,2373.99,1415.22,2814.47,1586.89,1597.62,1732.36
1665,Technology,,,,,,1424.0
2798,Energy,,,,,,1088.0
725,Industrials,169.11,252.68,429.75,344.2,292.47,179.06
